"Year","Keyword","x","Incidenceweight"
2006,"Quantum Cascade Laser (QCL)",1,"1-2"
2007,"Quantum Cascade Laser (QCL)",3,"3-5"
2008,"Quantum Cascade Laser (QCL)",1,"1-2"
2009,"Quantum Cascade Laser (QCL)",9,"6-10"
2010,"Quantum Cascade Laser (QCL)",9,"6-10"
2011,"Quantum Cascade Laser (QCL)",11,"11-20"
2012,"Quantum Cascade Laser (QCL)",13,"11-20"
2013,"Quantum Cascade Laser (QCL)",12,"11-20"
2014,"Quantum Cascade Laser (QCL)",5,"3-5"
2015,"Quantum Cascade Laser (QCL)",7,"6-10"
2016,"Quantum Cascade Laser (QCL)",11,"11-20"
2017,"Quantum Cascade Laser (QCL)",7,"6-10"
2018,"Quantum Cascade Laser (QCL)",13,"11-20"
2019,"Quantum Cascade Laser (QCL)",9,"6-10"
2020,"Quantum Cascade Laser (QCL)",10,"6-10"
2021,"Quantum Cascade Laser (QCL)",8,"6-10"
2022,"Quantum Cascade Laser (QCL)",4,"3-5"
2023,"Quantum Cascade Laser (QCL)",6,"6-10"
1990,"Raman Spectroscopy",1,"1-2"
1997,"Raman Spectroscopy",3,"3-5"
1998,"Raman Spectroscopy",1,"1-2"
2002,"Raman Spectroscopy",3,"3-5"
2003,"Raman Spectroscopy",4,"3-5"
2004,"Raman Spectroscopy",11,"11-20"
2005,"Raman Spectroscopy",11,"11-20"
2006,"Raman Spectroscopy",8,"6-10"
2007,"Raman Spectroscopy",10,"6-10"
2008,"Raman Spectroscopy",18,"11-20"
2009,"Raman Spectroscopy",16,"11-20"
2010,"Raman Spectroscopy",21,"21-30"
2011,"Raman Spectroscopy",30,"21-30"
2012,"Raman Spectroscopy",27,"21-30"
2013,"Raman Spectroscopy",28,"21-30"
2014,"Raman Spectroscopy",24,"21-30"
2015,"Raman Spectroscopy",22,"21-30"
2016,"Raman Spectroscopy",28,"21-30"
2017,"Raman Spectroscopy",20,"11-20"
2018,"Raman Spectroscopy",26,"21-30"
2019,"Raman Spectroscopy",17,"11-20"
2020,"Raman Spectroscopy",20,"11-20"
2021,"Raman Spectroscopy",26,"21-30"
2022,"Raman Spectroscopy",27,"21-30"
2023,"Raman Spectroscopy",25,"21-30"
1994,"Remote Sensing",1,"1-2"
1996,"Remote Sensing",1,"1-2"
2001,"Remote Sensing",2,"1-2"
2002,"Remote Sensing",1,"1-2"
2004,"Remote Sensing",2,"1-2"
2005,"Remote Sensing",5,"3-5"
2006,"Remote Sensing",2,"1-2"
2007,"Remote Sensing",2,"1-2"
2008,"Remote Sensing",5,"3-5"
2009,"Remote Sensing",3,"3-5"
2010,"Remote Sensing",7,"6-10"
2011,"Remote Sensing",6,"6-10"
2012,"Remote Sensing",6,"6-10"
2013,"Remote Sensing",6,"6-10"
2014,"Remote Sensing",4,"3-5"
2015,"Remote Sensing",2,"1-2"
2016,"Remote Sensing",10,"6-10"
2017,"Remote Sensing",4,"3-5"
2018,"Remote Sensing",9,"6-10"
2019,"Remote Sensing",7,"6-10"
2020,"Remote Sensing",9,"6-10"
2021,"Remote Sensing",7,"6-10"
2022,"Remote Sensing",2,"1-2"
2023,"Remote Sensing",7,"6-10"
1996,"Risk Assessment",1,"1-2"
2002,"Risk Assessment",2,"1-2"
2003,"Risk Assessment",1,"1-2"
2004,"Risk Assessment",1,"1-2"
2005,"Risk Assessment",3,"3-5"
2006,"Risk Assessment",2,"1-2"
2007,"Risk Assessment",2,"1-2"
2008,"Risk Assessment",4,"3-5"
2009,"Risk Assessment",5,"3-5"
2010,"Risk Assessment",4,"3-5"
2011,"Risk Assessment",8,"6-10"
2012,"Risk Assessment",9,"6-10"
2013,"Risk Assessment",3,"3-5"
2014,"Risk Assessment",11,"11-20"
2015,"Risk Assessment",3,"3-5"
2016,"Risk Assessment",4,"3-5"
2017,"Risk Assessment",5,"3-5"
2018,"Risk Assessment",6,"6-10"
2019,"Risk Assessment",9,"6-10"
2020,"Risk Assessment",9,"6-10"
2021,"Risk Assessment",7,"6-10"
2022,"Risk Assessment",13,"11-20"
2023,"Risk Assessment",11,"11-20"
1978,"Safety",1,"1-2"
1997,"Safety",1,"1-2"
1998,"Safety",3,"3-5"
2000,"Safety",2,"1-2"
2001,"Safety",3,"3-5"
2002,"Safety",6,"6-10"
2003,"Safety",3,"3-5"
2004,"Safety",7,"6-10"
2005,"Safety",10,"6-10"
2006,"Safety",9,"6-10"
2007,"Safety",9,"6-10"
2008,"Safety",7,"6-10"
2009,"Safety",16,"11-20"
2010,"Safety",13,"11-20"
2011,"Safety",19,"11-20"
2012,"Safety",12,"11-20"
2013,"Safety",10,"6-10"
2014,"Safety",11,"11-20"
2015,"Safety",13,"11-20"
2016,"Safety",14,"11-20"
2017,"Safety",12,"11-20"
2018,"Safety",11,"11-20"
2019,"Safety",15,"11-20"
2020,"Safety",13,"11-20"
2021,"Safety",12,"11-20"
2022,"Safety",17,"11-20"
2023,"Safety",17,"11-20"
1997,"Security",1,"1-2"
2000,"Security",1,"1-2"
2001,"Security",1,"1-2"
2002,"Security",2,"1-2"
2003,"Security",5,"3-5"
2004,"Security",1,"1-2"
2005,"Security",4,"3-5"
2006,"Security",5,"3-5"
2007,"Security",6,"6-10"
2008,"Security",2,"1-2"
2009,"Security",8,"6-10"
2010,"Security",6,"6-10"
2011,"Security",10,"6-10"
2012,"Security",3,"3-5"
2013,"Security",4,"3-5"
2014,"Security",4,"3-5"
2015,"Security",10,"6-10"
2016,"Security",8,"6-10"
2017,"Security",6,"6-10"
2018,"Security",8,"6-10"
2019,"Security",7,"6-10"
2020,"Security",4,"3-5"
2021,"Security",3,"3-5"
2022,"Security",5,"3-5"
2023,"Security",4,"3-5"
1989,"Sensitivity",1,"1-2"
1993,"Sensitivity",1,"1-2"
1995,"Sensitivity",1,"1-2"
1996,"Sensitivity",1,"1-2"
1999,"Sensitivity",1,"1-2"
2000,"Sensitivity",2,"1-2"
2001,"Sensitivity",2,"1-2"
2002,"Sensitivity",5,"3-5"
2003,"Sensitivity",6,"6-10"
2004,"Sensitivity",6,"6-10"
2005,"Sensitivity",7,"6-10"
2006,"Sensitivity",6,"6-10"
2007,"Sensitivity",8,"6-10"
2008,"Sensitivity",7,"6-10"
2009,"Sensitivity",3,"3-5"
2010,"Sensitivity",10,"6-10"
2011,"Sensitivity",13,"11-20"
2012,"Sensitivity",19,"11-20"
2013,"Sensitivity",20,"11-20"
2014,"Sensitivity",20,"11-20"
2015,"Sensitivity",9,"6-10"
2016,"Sensitivity",21,"21-30"
2017,"Sensitivity",28,"21-30"
2018,"Sensitivity",25,"21-30"
2019,"Sensitivity",22,"21-30"
2020,"Sensitivity",23,"21-30"
2021,"Sensitivity",14,"11-20"
2022,"Sensitivity",20,"11-20"
2023,"Sensitivity",21,"21-30"
1998,"Sensor",3,"3-5"
2001,"Sensor",1,"1-2"
2003,"Sensor",4,"3-5"
2004,"Sensor",4,"3-5"
2005,"Sensor",2,"1-2"
2006,"Sensor",8,"6-10"
2007,"Sensor",11,"11-20"
2008,"Sensor",9,"6-10"
2009,"Sensor",17,"11-20"
2010,"Sensor",22,"21-30"
2011,"Sensor",24,"21-30"
2012,"Sensor",24,"21-30"
2013,"Sensor",22,"21-30"
2014,"Sensor",26,"21-30"
2015,"Sensor",16,"11-20"
2016,"Sensor",40,"31-40"
2017,"Sensor",20,"11-20"
2018,"Sensor",29,"21-30"
2019,"Sensor",29,"21-30"
2020,"Sensor",28,"21-30"
2021,"Sensor",30,"21-30"
2022,"Sensor",15,"11-20"
2023,"Sensor",23,"21-30"
1997,"Shaped Charge",1,"1-2"
1999,"Shaped Charge",1,"1-2"
2001,"Shaped Charge",2,"1-2"
2002,"Shaped Charge",1,"1-2"
2003,"Shaped Charge",7,"6-10"
2004,"Shaped Charge",2,"1-2"
2005,"Shaped Charge",2,"1-2"
2006,"Shaped Charge",3,"3-5"
2007,"Shaped Charge",3,"3-5"
2008,"Shaped Charge",7,"6-10"
2009,"Shaped Charge",7,"6-10"
2010,"Shaped Charge",1,"1-2"
2011,"Shaped Charge",3,"3-5"
2012,"Shaped Charge",6,"6-10"
2013,"Shaped Charge",10,"6-10"
2014,"Shaped Charge",4,"3-5"
2015,"Shaped Charge",4,"3-5"
2016,"Shaped Charge",3,"3-5"
2017,"Shaped Charge",13,"11-20"
2018,"Shaped Charge",7,"6-10"
2019,"Shaped Charge",9,"6-10"
2020,"Shaped Charge",6,"6-10"
2021,"Shaped Charge",9,"6-10"
2022,"Shaped Charge",10,"6-10"
2023,"Shaped Charge",10,"6-10"
1996,"Shock Initiation",1,"1-2"
1997,"Shock Initiation",1,"1-2"
1999,"Shock Initiation",1,"1-2"
2001,"Shock Initiation",1,"1-2"
2002,"Shock Initiation",1,"1-2"
2003,"Shock Initiation",3,"3-5"
2004,"Shock Initiation",2,"1-2"
2005,"Shock Initiation",5,"3-5"
2006,"Shock Initiation",6,"6-10"
2007,"Shock Initiation",10,"6-10"
2008,"Shock Initiation",3,"3-5"
2009,"Shock Initiation",7,"6-10"
2010,"Shock Initiation",1,"1-2"
2011,"Shock Initiation",7,"6-10"
2012,"Shock Initiation",8,"6-10"
2013,"Shock Initiation",6,"6-10"
2014,"Shock Initiation",5,"3-5"
2015,"Shock Initiation",3,"3-5"
2016,"Shock Initiation",12,"11-20"
2017,"Shock Initiation",10,"6-10"
2018,"Shock Initiation",6,"6-10"
2019,"Shock Initiation",14,"11-20"
2020,"Shock Initiation",10,"6-10"
2021,"Shock Initiation",7,"6-10"
2022,"Shock Initiation",4,"3-5"
2023,"Shock Initiation",9,"6-10"
1988,"Shock Wave",1,"1-2"
1990,"Shock Wave",1,"1-2"
1991,"Shock Wave",1,"1-2"
1992,"Shock Wave",2,"1-2"
1994,"Shock Wave",2,"1-2"
1995,"Shock Wave",4,"3-5"
1997,"Shock Wave",6,"6-10"
1998,"Shock Wave",8,"6-10"
1999,"Shock Wave",3,"3-5"
2000,"Shock Wave",7,"6-10"
2001,"Shock Wave",3,"3-5"
2002,"Shock Wave",9,"6-10"
2003,"Shock Wave",10,"6-10"
2004,"Shock Wave",18,"11-20"
2005,"Shock Wave",11,"11-20"
2006,"Shock Wave",26,"21-30"
2007,"Shock Wave",16,"11-20"
2008,"Shock Wave",15,"11-20"
2009,"Shock Wave",19,"11-20"
2010,"Shock Wave",27,"21-30"
2011,"Shock Wave",39,"31-40"
2012,"Shock Wave",31,"31-40"
2013,"Shock Wave",24,"21-30"
2014,"Shock Wave",22,"21-30"
2015,"Shock Wave",32,"31-40"
2016,"Shock Wave",27,"21-30"
2017,"Shock Wave",26,"21-30"
2018,"Shock Wave",17,"11-20"
2019,"Shock Wave",36,"31-40"
2020,"Shock Wave",32,"31-40"
2021,"Shock Wave",28,"21-30"
2022,"Shock Wave",34,"31-40"
2023,"Shock Wave",39,"31-40"
1989,"Simulation",1,"1-2"
1990,"Simulation",1,"1-2"
1995,"Simulation",1,"1-2"
1998,"Simulation",1,"1-2"
1999,"Simulation",2,"1-2"
2000,"Simulation",1,"1-2"
2001,"Simulation",2,"1-2"
2002,"Simulation",1,"1-2"
2003,"Simulation",4,"3-5"
2004,"Simulation",3,"3-5"
2005,"Simulation",6,"6-10"
2006,"Simulation",7,"6-10"
2007,"Simulation",9,"6-10"
2008,"Simulation",7,"6-10"
2009,"Simulation",9,"6-10"
2010,"Simulation",15,"11-20"
2011,"Simulation",11,"11-20"
2012,"Simulation",11,"11-20"
2013,"Simulation",10,"6-10"
2014,"Simulation",16,"11-20"
2015,"Simulation",5,"3-5"
2016,"Simulation",17,"11-20"
2017,"Simulation",8,"6-10"
2018,"Simulation",10,"6-10"
2019,"Simulation",12,"11-20"
2020,"Simulation",8,"6-10"
2021,"Simulation",11,"11-20"
2022,"Simulation",13,"11-20"
2023,"Simulation",9,"6-10"
1995,"Soil",2,"1-2"
1996,"Soil",2,"1-2"
1997,"Soil",3,"3-5"
1998,"Soil",2,"1-2"
1999,"Soil",2,"1-2"
2000,"Soil",1,"1-2"
2001,"Soil",6,"6-10"
2002,"Soil",5,"3-5"
2003,"Soil",4,"3-5"
2004,"Soil",2,"1-2"
2005,"Soil",3,"3-5"
2006,"Soil",4,"3-5"
2007,"Soil",7,"6-10"
2008,"Soil",9,"6-10"
2009,"Soil",9,"6-10"
2010,"Soil",3,"3-5"
2011,"Soil",4,"3-5"
2012,"Soil",5,"3-5"
2013,"Soil",3,"3-5"
2014,"Soil",11,"11-20"
2015,"Soil",4,"3-5"
2016,"Soil",8,"6-10"
2017,"Soil",9,"6-10"
2018,"Soil",8,"6-10"
2019,"Soil",4,"3-5"
2020,"Soil",5,"3-5"
2021,"Soil",3,"3-5"
2022,"Soil",3,"3-5"
2023,"Soil",4,"3-5"
1998,"Spectroscopy",1,"1-2"
2002,"Spectroscopy",1,"1-2"
2003,"Spectroscopy",4,"3-5"
2004,"Spectroscopy",4,"3-5"
2005,"Spectroscopy",5,"3-5"
2006,"Spectroscopy",4,"3-5"
2007,"Spectroscopy",9,"6-10"
2008,"Spectroscopy",10,"6-10"
2009,"Spectroscopy",18,"11-20"
2010,"Spectroscopy",13,"11-20"
2011,"Spectroscopy",7,"6-10"
2012,"Spectroscopy",9,"6-10"
2013,"Spectroscopy",13,"11-20"
2014,"Spectroscopy",6,"6-10"
2015,"Spectroscopy",8,"6-10"
2016,"Spectroscopy",8,"6-10"
2017,"Spectroscopy",6,"6-10"
2018,"Spectroscopy",9,"6-10"
2019,"Spectroscopy",8,"6-10"
2020,"Spectroscopy",3,"3-5"
2021,"Spectroscopy",7,"6-10"
2022,"Spectroscopy",4,"3-5"
2023,"Spectroscopy",5,"3-5"
1994,"Stability",2,"1-2"
1998,"Stability",1,"1-2"
1999,"Stability",1,"1-2"
2000,"Stability",1,"1-2"
2001,"Stability",3,"3-5"
2002,"Stability",1,"1-2"
2003,"Stability",2,"1-2"
2004,"Stability",2,"1-2"
2005,"Stability",3,"3-5"
2006,"Stability",1,"1-2"
2007,"Stability",1,"1-2"
2008,"Stability",5,"3-5"
2009,"Stability",5,"3-5"
2010,"Stability",4,"3-5"
2011,"Stability",7,"6-10"
2012,"Stability",4,"3-5"
2013,"Stability",3,"3-5"
2014,"Stability",4,"3-5"
2015,"Stability",9,"6-10"
2016,"Stability",3,"3-5"
2017,"Stability",6,"6-10"
2018,"Stability",7,"6-10"
2019,"Stability",8,"6-10"
2020,"Stability",6,"6-10"
2021,"Stability",10,"6-10"
2022,"Stability",5,"3-5"
2023,"Stability",11,"11-20"
1999,"Stand-Off Detection",1,"1-2"
2002,"Stand-Off Detection",1,"1-2"
2005,"Stand-Off Detection",2,"1-2"
2006,"Stand-Off Detection",5,"3-5"
2007,"Stand-Off Detection",9,"6-10"
2008,"Stand-Off Detection",7,"6-10"
2009,"Stand-Off Detection",8,"6-10"
2010,"Stand-Off Detection",18,"11-20"
2011,"Stand-Off Detection",17,"11-20"
2012,"Stand-Off Detection",25,"21-30"
2013,"Stand-Off Detection",14,"11-20"
2014,"Stand-Off Detection",14,"11-20"
2015,"Stand-Off Detection",16,"11-20"
2016,"Stand-Off Detection",16,"11-20"
2017,"Stand-Off Detection",8,"6-10"
2018,"Stand-Off Detection",14,"11-20"
2019,"Stand-Off Detection",17,"11-20"
2020,"Stand-Off Detection",12,"11-20"
2021,"Stand-Off Detection",7,"6-10"
2022,"Stand-Off Detection",11,"11-20"
2023,"Stand-Off Detection",9,"6-10"
1988,"Synthesis",1,"1-2"
1997,"Synthesis",2,"1-2"
1999,"Synthesis",1,"1-2"
2000,"Synthesis",5,"3-5"
2001,"Synthesis",2,"1-2"
2002,"Synthesis",8,"6-10"
2003,"Synthesis",8,"6-10"
2004,"Synthesis",6,"6-10"
2005,"Synthesis",12,"11-20"
2006,"Synthesis",12,"11-20"
2007,"Synthesis",7,"6-10"
2008,"Synthesis",9,"6-10"
2009,"Synthesis",10,"6-10"
2010,"Synthesis",11,"11-20"
2011,"Synthesis",5,"3-5"
2012,"Synthesis",13,"11-20"
2013,"Synthesis",15,"11-20"
2014,"Synthesis",16,"11-20"
2015,"Synthesis",15,"11-20"
2016,"Synthesis",13,"11-20"
2017,"Synthesis",14,"11-20"
2018,"Synthesis",14,"11-20"
2019,"Synthesis",12,"11-20"
2020,"Synthesis",10,"6-10"
2021,"Synthesis",12,"11-20"
2022,"Synthesis",8,"6-10"
2023,"Synthesis",14,"11-20"
1994,"Temperature",1,"1-2"
1999,"Temperature",1,"1-2"
2002,"Temperature",4,"3-5"
2003,"Temperature",1,"1-2"
2004,"Temperature",5,"3-5"
2005,"Temperature",4,"3-5"
2006,"Temperature",5,"3-5"
2007,"Temperature",4,"3-5"
2008,"Temperature",4,"3-5"
2009,"Temperature",5,"3-5"
2010,"Temperature",3,"3-5"
2011,"Temperature",6,"6-10"
2012,"Temperature",5,"3-5"
2013,"Temperature",6,"6-10"
2014,"Temperature",8,"6-10"
2015,"Temperature",4,"3-5"
2016,"Temperature",3,"3-5"
2017,"Temperature",6,"6-10"
2018,"Temperature",3,"3-5"
2019,"Temperature",10,"6-10"
2020,"Temperature",7,"6-10"
2021,"Temperature",4,"3-5"
2022,"Temperature",6,"6-10"
2023,"Temperature",6,"6-10"
2003,"Terahertz",4,"3-5"
2004,"Terahertz",4,"3-5"
2005,"Terahertz",9,"6-10"
2006,"Terahertz",9,"6-10"
2007,"Terahertz",21,"21-30"
2008,"Terahertz",7,"6-10"
2009,"Terahertz",7,"6-10"
2010,"Terahertz",7,"6-10"
2011,"Terahertz",9,"6-10"
2012,"Terahertz",11,"11-20"
2013,"Terahertz",3,"3-5"
2014,"Terahertz",2,"1-2"
2015,"Terahertz",2,"1-2"
2016,"Terahertz",2,"1-2"
2017,"Terahertz",6,"6-10"
2018,"Terahertz",2,"1-2"
2019,"Terahertz",3,"3-5"
2020,"Terahertz",2,"1-2"
2021,"Terahertz",3,"3-5"
2022,"Terahertz",5,"3-5"
2023,"Terahertz",3,"3-5"
1992,"Thermal Analysis",1,"1-2"
1996,"Thermal Analysis",1,"1-2"
1998,"Thermal Analysis",1,"1-2"
2002,"Thermal Analysis",1,"1-2"
2003,"Thermal Analysis",2,"1-2"
2004,"Thermal Analysis",2,"1-2"
2005,"Thermal Analysis",1,"1-2"
2006,"Thermal Analysis",4,"3-5"
2007,"Thermal Analysis",2,"1-2"
2008,"Thermal Analysis",3,"3-5"
2009,"Thermal Analysis",3,"3-5"
2010,"Thermal Analysis",7,"6-10"
2011,"Thermal Analysis",2,"1-2"
2012,"Thermal Analysis",3,"3-5"
2013,"Thermal Analysis",5,"3-5"
2014,"Thermal Analysis",7,"6-10"
2015,"Thermal Analysis",4,"3-5"
2016,"Thermal Analysis",11,"11-20"
2017,"Thermal Analysis",10,"6-10"
2018,"Thermal Analysis",11,"11-20"
2019,"Thermal Analysis",5,"3-5"
2020,"Thermal Analysis",3,"3-5"
2021,"Thermal Analysis",6,"6-10"
2022,"Thermal Analysis",3,"3-5"
2023,"Thermal Analysis",8,"6-10"
1984,"Thermal Decomposition",1,"1-2"
1985,"Thermal Decomposition",2,"1-2"
1995,"Thermal Decomposition",1,"1-2"
1997,"Thermal Decomposition",3,"3-5"
1998,"Thermal Decomposition",3,"3-5"
1999,"Thermal Decomposition",1,"1-2"
2001,"Thermal Decomposition",2,"1-2"
2002,"Thermal Decomposition",2,"1-2"
2003,"Thermal Decomposition",6,"6-10"
2004,"Thermal Decomposition",6,"6-10"
2005,"Thermal Decomposition",8,"6-10"
2006,"Thermal Decomposition",9,"6-10"
2007,"Thermal Decomposition",7,"6-10"
2008,"Thermal Decomposition",5,"3-5"
2009,"Thermal Decomposition",5,"3-5"
2010,"Thermal Decomposition",9,"6-10"
2011,"Thermal Decomposition",5,"3-5"
2012,"Thermal Decomposition",8,"6-10"
2013,"Thermal Decomposition",14,"11-20"
2014,"Thermal Decomposition",13,"11-20"
2015,"Thermal Decomposition",16,"11-20"
2016,"Thermal Decomposition",9,"6-10"
2017,"Thermal Decomposition",18,"11-20"
2018,"Thermal Decomposition",19,"11-20"
2019,"Thermal Decomposition",16,"11-20"
2020,"Thermal Decomposition",19,"11-20"
2021,"Thermal Decomposition",19,"11-20"
2022,"Thermal Decomposition",23,"21-30"
2023,"Thermal Decomposition",14,"11-20"
1994,"Thermal Stability",1,"1-2"
2001,"Thermal Stability",3,"3-5"
2002,"Thermal Stability",4,"3-5"
2003,"Thermal Stability",7,"6-10"
2004,"Thermal Stability",2,"1-2"
2005,"Thermal Stability",3,"3-5"
2008,"Thermal Stability",5,"3-5"
2009,"Thermal Stability",2,"1-2"
2010,"Thermal Stability",3,"3-5"
2011,"Thermal Stability",8,"6-10"
2012,"Thermal Stability",4,"3-5"
2013,"Thermal Stability",4,"3-5"
2014,"Thermal Stability",11,"11-20"
2015,"Thermal Stability",13,"11-20"
2016,"Thermal Stability",14,"11-20"
2017,"Thermal Stability",7,"6-10"
2018,"Thermal Stability",11,"11-20"
2019,"Thermal Stability",11,"11-20"
2020,"Thermal Stability",9,"6-10"
2021,"Thermal Stability",14,"11-20"
2022,"Thermal Stability",22,"21-30"
2023,"Thermal Stability",16,"11-20"
2004,"Triacetone Triperoxide (TATP)",3,"3-5"
2005,"Triacetone Triperoxide (TATP)",2,"1-2"
2006,"Triacetone Triperoxide (TATP)",3,"3-5"
2007,"Triacetone Triperoxide (TATP)",2,"1-2"
2008,"Triacetone Triperoxide (TATP)",6,"6-10"
2009,"Triacetone Triperoxide (TATP)",7,"6-10"
2010,"Triacetone Triperoxide (TATP)",6,"6-10"
2011,"Triacetone Triperoxide (TATP)",7,"6-10"
2012,"Triacetone Triperoxide (TATP)",10,"6-10"
2013,"Triacetone Triperoxide (TATP)",5,"3-5"
2014,"Triacetone Triperoxide (TATP)",11,"11-20"
2015,"Triacetone Triperoxide (TATP)",5,"3-5"
2016,"Triacetone Triperoxide (TATP)",4,"3-5"
2017,"Triacetone Triperoxide (TATP)",3,"3-5"
2018,"Triacetone Triperoxide (TATP)",4,"3-5"
2019,"Triacetone Triperoxide (TATP)",8,"6-10"
2020,"Triacetone Triperoxide (TATP)",7,"6-10"
2021,"Triacetone Triperoxide (TATP)",8,"6-10"
2022,"Triacetone Triperoxide (TATP)",2,"1-2"
2023,"Triacetone Triperoxide (TATP)",4,"3-5"
1989,"Underwater Explosion",1,"1-2"
1996,"Underwater Explosion",1,"1-2"
1998,"Underwater Explosion",2,"1-2"
2001,"Underwater Explosion",2,"1-2"
2002,"Underwater Explosion",1,"1-2"
2003,"Underwater Explosion",2,"1-2"
2004,"Underwater Explosion",7,"6-10"
2005,"Underwater Explosion",2,"1-2"
2006,"Underwater Explosion",3,"3-5"
2007,"Underwater Explosion",11,"11-20"
2008,"Underwater Explosion",17,"11-20"
2009,"Underwater Explosion",27,"21-30"
2010,"Underwater Explosion",26,"21-30"
2011,"Underwater Explosion",29,"21-30"
2012,"Underwater Explosion",27,"21-30"
2013,"Underwater Explosion",16,"11-20"
2014,"Underwater Explosion",20,"11-20"
2015,"Underwater Explosion",23,"21-30"
2016,"Underwater Explosion",10,"6-10"
2017,"Underwater Explosion",19,"11-20"
2018,"Underwater Explosion",23,"21-30"
2019,"Underwater Explosion",22,"21-30"
2020,"Underwater Explosion",29,"21-30"
2021,"Underwater Explosion",19,"11-20"
2022,"Underwater Explosion",35,"31-40"
2023,"Underwater Explosion",27,"21-30"
