AIKeywords	CorrectedAIKeywords	CorAIKeywordsAcronym
POLYMERISED CHAIN REACTION	POLYMERASE CHAIN REACTION (PCR)	POLYMERASE CHAIN REACTION (PCR)
POLYMERS	POLYMER	POLYMER
POLYMORPHISM (GENETICS)	GENETIC POLYMORPHISM	GENETIC POLYMORPHISM
"POLYMORPHISM, GENETIC"	GENETIC POLYMORPHISM	GENETIC POLYMORPHISM
"POLYMORPHISM, RESTRICTION FRAGMENT LENGTH"	RESTRICTION FRAGMENT LENGTH POLYMORPHISM (RFLP)	(RFLP)
"POLYMORPHISM, SINGLE NUCLEOTIDE"	SINGLE NUCLEOTIDE POLYMORPHISM (SNP)	SINGLE NUCLEOTIDE POLYMORPHISM (SNP)
POLYNIMMO	POLY(3-NITRATOMETHYL-3-METHYLOXETANE) (POLYNIMMO)	POLY(3-NITRATOMETHYL-3-METHYLOXETANE) (POLYNIMMO)
POLYNITROPOLYPHENYLENE	POLYNITROPOLYPHENYLENE (PNP)	POLYNITROPOLYPHENYLENE (PNP)
POLYPHENOLS	POLYPHENOL	POLYPHENOL
POLYSACCHARIDE STATIONARY PHASES	POLYSACCHARIDE STATIONARY PHASE	POLYSACCHARIDE STATIONARY PHASE
POLYVINYL NITRATE	POLYVINYL NITRATE (PVN)	POLYVINYL NITRATE (PVN)
POPPY SEEDS	POPPY SEED	POPPY SEED
POPULATION GENETIC	POPULATION GENETICS	POPULATION GENETICS
POSITIONAL ISOMERS	POSITIONAL ISOMER	POSITIONAL ISOMER
POST-MORTEM	AUTOPSY	AUTOPSY
POST-MORTEM CHANGES	POSTMORTEM CHANGE	POSTMORTEM CHANGE
POSTMORTEM	AUTOPSY	AUTOPSY
POSTMORTEM CHANGES	POSTMORTEM CHANGE	POSTMORTEM CHANGE
POTASSIUM CHLORATE (PC)	POTASSIUM CHLORATE	POTASSIUM CHLORATE
POWDERS	POWDER	POWDER
PRACTICAL GUIDANCE	PRACTICE GUIDELINE	PRACTICE GUIDELINE
PRACTICE GUIDELINES	PRACTICE GUIDELINE	PRACTICE GUIDELINE
PRACTICE GUIDELINES AS TOPIC	PRACTICE GUIDELINE	PRACTICE GUIDELINE
PRESCHOOL CHILDREN	PRESCHOOL CHILD	PRESCHOOL CHILD
PRESCRIPTION DRUGS	PRESCRIPTION DRUG	PRESCRIPTION DRUG
PRESCRIPTION OPIOID ANALGESICS	PRESCRIPTION OPIOID ANALGESIC	PRESCRIPTION OPIOID ANALGESIC
PRESERVATIVES	PRESERVATIVE	PRESERVATIVE
PRESUMPTIVE TESTS	PRESUMPTIVE TEST	PRESUMPTIVE TEST
PREVENTION & CONTROL	PREVENTION AND CONTROL	PREVENTION AND CONTROL
PREVENTION CONTROL	PREVENTION AND CONTROL	PREVENTION AND CONTROL
PRICES	PRICE	PRICE
PRIMARY EXPLOSIVES	PRIMARY EXPLOSIVE	PRIMARY EXPLOSIVE
PRIMER DNA	DNA PRIMERS	DNA PRIMERS
PRINCIPAL COMPONENT	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINCIPAL COMPONENT ANAKYSIS	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINCIPAL COMPONENT ANALYSIS	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINCIPAL COMPONENTS	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINCIPAL COMPONENTS ANALYSES	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINCIPAL COMPONENTS ANALYSIS	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINCIPAL COMPONENTS ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINCIPLE COMPONENT ANALYSIS	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINCIPLE COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINCIPLE COMPONENT ANALYSIS(PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINCIPLE COMPONENTS ANALYSIS	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINCIPLE COMPONENTS ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)	PRINCIPAL COMPONENT ANALYSIS (PCA)
PRINTERS	PRINTER	PRINTER
PRINTERS (COMPUTER)	PRINTER	PRINTER
PROBABILITIES	PROBABILITY	PROBABILITY
PROBLEM BEHAVIORS	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
PROCEDURAL STEPS	PROCEDURES	PROCEDURES
PROCEDURE	PROCEDURES	PROCEDURES
PROFESSIONAL DRIVERS	DRIVER	DRIVER
PROPELLANTS	PROPELLANT	PROPELLANT
PROTEIN	PROTEINS	PROTEINS
PSYCHEDELIC FUNGUS	PSYCHEDELIC FUNGI	PSYCHEDELIC FUNGI
PSYCHEDELICS	PSYCHEDELIC	PSYCHEDELIC
PSYCHOACTIVE DRUGS	PSYCHOACTIVE DRUG	PSYCHOACTIVE DRUG
PSYCHOACTIVE SUBSTANCE	PSYCHOACTIVE SUBSTANCES	PSYCHOACTIVE SUBSTANCES
PSYCHOSTIMULANT	PSYCHOSTIMULANTS	PSYCHOSTIMULANTS
PSYCHOTROPIC AGENT	PSYCHOTROPIC DRUGS	PSYCHOTROPIC DRUGS
PSYCHOTROPIC COMPOUNDS	PSYCHOTROPIC DRUGS	PSYCHOTROPIC DRUGS
PSYCHOTROPIC DRUG	PSYCHOTROPIC DRUGS	PSYCHOTROPIC DRUGS
PSYCHOTROPIC PLANT	PSYCHOTROPIC PLANTS	PSYCHOTROPIC PLANTS
PSYCHOTROPIC SUBSTANCE	PSYCHOTROPIC SUBSTANCES (PSS)	PSYCHOTROPIC SUBSTANCES (PSS)
PSYCHOTROPIC SUBSTANCES	PSYCHOTROPIC DRUGS	PSYCHOTROPIC DRUGS
PVN	POLYVINYL NITRATE (PVN)	POLYVINYL NITRATE (PVN)
PY-GC-MS	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)	(PY-GC/MS)
PYRAZOLE-CARBOXAMIDE DERIVATIVES	PYRAZOLE-CARBOXAMIDE DERIVATIVE	PYRAZOLE-CARBOXAMIDE DERIVATIVE
PYROLYSIS GAS CHROMATOGRAPHY-MASS SPECTROMETRY	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)
PYROLYSIS GC/MS	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)
PYROLYSIS-GAS CHROMATOGRAPHY- MASS SPECTROMETRIES	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)
PYROLYSIS-GAS CHROMATOGRAPHY-MASS SPECTROMETRIES	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)
PYROLYSIS-GAS CHROMATOGRAPHY-MASS SPECTROMETRY	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)
PYROLYSIS-GAS CHROMATOGRAPHY-MASS SPECTROMETRY (PY-GC-MS)	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)
PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)
PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)
PYROLYSIS-GC/MS	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)	PYROLYSIS-GAS CHROMATOGRAPHY/MASS SPECTROMETRY (PY-GC/MS)
PYRROLIDINOPHENONES	PYRROLIDINOPHENONE	PYRROLIDINOPHENONE
QCL	QUANTUM CASCADE LASER	QUANTUM CASCADE LASER
QPCR	REAL TIME POLYMERASE CHAIN REACTION (REAL-TIME PCR)	(REAL-TIME PCR)
QUADRUPOLE ION TRAPS	QUADRUPOLE ION TRAP	QUADRUPOLE ION TRAP
QUADRUPOLE TIME OF FLIGHT MASS SPECTROMETRY	QUADRUPOLE TIME-OF-FLIGHT MASS SPECTROMETRY	QUADRUPOLE TIME-OF-FLIGHT MASS SPECTROMETRY
QUALITY ASSURACE	QUALITY ASSURANCE	QUALITY ASSURANCE
QUALITY ASSURANCE (QA)	QUALITY ASSURANCE	QUALITY ASSURANCE
"QUALITY ASSURANCE, HEALTH CARE"	QUALITY ASSURANCE	QUALITY ASSURANCE
QUALITY ASSURANCE/QUALITY CONTROL	QUALITY ASSURANCE	QUALITY ASSURANCE
QUALITY CONTROL (QC)	QUALITY CONTROL	QUALITY CONTROL
QUALITY CONTROL APPLICATIONS	QUALITY CONTROL	QUALITY CONTROL
QUALITY CONTROL METHOD	QUALITY CONTROL	QUALITY CONTROL
QUALITY CONTROL PROCEDURES	QUALITY CONTROL	QUALITY CONTROL
QUALITY CONTROL PROTOCOL	QUALITY CONTROL	QUALITY CONTROL
QUALITY CONTROL/QUALITY ASSURANCE	QUALITY CONTROL	QUALITY CONTROL
QUALITY CONTROLS	QUALITY CONTROL	QUALITY CONTROL
QUANTITATIVE ANALYSES	QUANTITATIVE ANALYSIS	QUANTITATIVE ANALYSIS
QUANTITATIVE ASSESSMENTS	QUANTITATIVE ANALYSIS	QUANTITATIVE ANALYSIS
QUANTITATIVE PCR	REAL TIME POLYMERASE CHAIN REACTION (REAL-TIME PCR)	(REAL-TIME PCR)
QUANTITATIVE POLYMERASE CHAIN REACTION	REAL TIME POLYMERASE CHAIN REACTION (REAL-TIME PCR)	(REAL-TIME PCR)
QUANTITATIVE STRUCTURE-RETENTION RELATIONSHIP	QUANTITATIVE STRUCTURE-RETENTION RELATIONSHIPS (QSRRS)	QUANTITATIVE STRUCTURE-RETENTION RELATIONSHIPS (QSRRS)
QUANTITATIVE STRUCTURE-RETENTION RELATIONSHIPS	QUANTITATIVE STRUCTURE-RETENTION RELATIONSHIPS (QSRRS)	QUANTITATIVE STRUCTURE-RETENTION RELATIONSHIPS (QSRRS)
QUANTITATIVE STUDY	QUANTITATIVE ANALYSIS	QUANTITATIVE ANALYSIS
QUANTUM CASCADE LASERS	QUANTUM CASCADE LASER	QUANTUM CASCADE LASER
QUENCHING OF FLUORESCENCE	QUENCHING	QUENCHING
QUENCHING OF THE FLUORESCENCE	QUENCHING	QUENCHING
QUESTIONED DOCUMENTS	QUESTIONED DOCUMENT	QUESTIONED DOCUMENT
QUESTIONED DOCUMENTS EXAMINATION	QUESTIONED DOCUMENT EXAMINATION	QUESTIONED DOCUMENT EXAMINATION
QUESTIONNAIRES	QUESTIONNAIRE	QUESTIONNAIRE
R-SALT	"HEXAHYDRO-1,3,5-TRINITROSO-1,3,5-TRIAZINE (R-SALT)"	"HEXAHYDRO-1,3,5-TRINITROSO-1,3,5-TRIAZINE (R-SALT)"
RABBIT	RABBITS	RABBITS
RABBITS AND HARES	RABBITS	RABBITS
RAMAN	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN AND INFRARED SPECTROSCOPY	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN AND IR SPECTRUM	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN BANDS	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN CHARACTERISTICS	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN CHEMICAL IMAGING	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN HYPERSPECTRAL IMAGING	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN IMAGES	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN IMAGING	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN INSTRUMENTATION	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN MEASUREMENTS	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN MICROSCOPE	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN MICROSCOPY	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN MICROSPECTROMETRY	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN MICROSPECTROSCOPY	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN SCATTER	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN SIGNAL	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN SIGNALS	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN SPECTRA	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN SPECTRAL	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN SPECTRAL IMAGING	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN SPECTROGRAPHY	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN SPECTROMETER	RAMAN SPECTROMETRY	RAMAN SPECTROMETRY
RAMAN SPECTROMETERS	RAMAN SPECTROMETRY	RAMAN SPECTROMETRY
RAMAN SPECTROMETRIES	RAMAN SPECTROMETRY	RAMAN SPECTROMETRY
"RAMAN SPECTROMETRY, WATER CONTENT QUANTIFICATION IN NATURAL GLASSES"	RAMAN SPECTROMETRY	RAMAN SPECTROMETRY
RAMAN SPECTROSCOPIC	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
"RAMAN SPECTROSCOPIC CHARACTERISATION OF MAMMALIAN IVORIES, AND IVORY SUBSTITUTES"	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
"RAMAN SPECTROSCOPIC METHODS, IN SINGLE LAYER PAINT ANALYSIS"	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN SPECTROSCOPY AND IMAGING	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
"RAMAN SPECTROSCOPY AS A RESIN ANALYSIS METHOD, CONVENIENT, REPLACING FT-IR"	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
"RAMAN SPECTROSCOPY IN PROVENANCING, TRACE ELEMENTS OR ISOTOPIC COMPOSITION"	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
"RAMAN SPECTROSCOPY, APPLICATION TO ALL GROUPS OF MINERALS"	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
"RAMAN SPECTROSCOPY, FORENSIC ANALYSIS OF HOUSEHOLD, AUTOMOTIVE PAINTS"	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
"RAMAN SPECTROSCOPY, IN FORENSIC EXAMINATION OF PAINTS, PAINT LAYER DATA"	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN SPECTRUM	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN SPECTRUMS	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAMAN TECHNIQUES	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
"RAMAN,SPECTROMETER"	RAMAN SPECTROSCOPY	RAMAN SPECTROSCOPY
RAPID DRUG SCREENING	RAPID DRUG-SCREENING	RAPID DRUG-SCREENING
RAPID SCREENINGS	RAPID SCREENING	RAPID SCREENING
RATIO SPECTRA DERIVATIVE SPECTROPHOTOMETRY	RATIO-SPECTRA DERIVATIVE SPECTROPHOTOMETRY	RATIO-SPECTRA DERIVATIVE SPECTROPHOTOMETRY
RATS	RAT	RAT
"RATS, INBRED F344"	RAT	RAT
"RATS, INBRED STRAINS"	RAT	RAT
"RATS, SPRAGUE-DAWLEY"	RAT	RAT
"RATS, WISTAR"	RAT	RAT
RATTUS	RAT	RAT
RATTUS NORVEGICUS	RAT	RAT
RAW TNT	"2,4,6-TRINITROTOLUENE (TNT)"	"2,4,6-TRINITROTOLUENE (TNT)"
RDX	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)
"RDX (1,3,5-TRINITRO-1,3,5-TRIAZINE)"	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)
RDX (CYCLOTRIMETHYLENE TRINITRAMINE)	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)
"RDX (HEXAHYDRO-1 ,3 ,5-TRINITRO-1 ,3 ,5-TRIAZINE)"	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)
RDX CRYSTAL	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)
RDX POWDERS	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)
RDX.	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)
REAGENTS	REAGENT	REAGENT
REAL TIME	REAL-TIME	REAL-TIME
REAL TIME PCR	REAL TIME POLYMERASE CHAIN REACTION (REAL-TIME PCR)	(REAL-TIME PCR)
REAL TIME POLYMERASE CHAIN REACTION	REAL TIME POLYMERASE CHAIN REACTION (REAL-TIME PCR)	(REAL-TIME PCR)
REAL TIME POLYMERASE CHAIN REACTION (REAL-TIME PCR)	REAL TIME POLYMERASE CHAIN REACTION (REAL-TIME PCR)	(REAL-TIME PCR)
REAL-TIME PCR	REAL TIME POLYMERASE CHAIN REACTION (REAL-TIME PCR)	(REAL-TIME PCR)
REAL-TIME POLYMERASE CHAIN REACTION	REAL TIME POLYMERASE CHAIN REACTION (REAL-TIME PCR)	(REAL-TIME PCR)
RECREATIONAL DRUGS	RECREATIONAL DRUG	RECREATIONAL DRUG
RECREATIONAL MARIJUANA	CANNABIS AND DERIVATIVES	CANNABIS AND DERIVATIVES
"RECRYSTALLIZED CYCLO-1,3,5-TRIMETHYLENE-2,4,6-TRINITRAMINE (RDX) POWDER"	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)	CYCLOTRIMETHYLENE-TRINITRAMINE (RDX)
RED PHOSPHOROUS	RED PHOSPHORUS	RED PHOSPHORUS
REFERENCE COMPOUNDS	REFERENCE COMPOUND	REFERENCE COMPOUND
REFERENCE MATERIALS	REFERENCE MATERIAL	REFERENCE MATERIAL
REFRACTION INDEX	REFRACTIVE INDEX	REFRACTIVE INDEX
REFRACTIVE INDEX (RI)	REFRACTIVE INDEX	REFRACTIVE INDEX
REFRACTIVE INDEX MEASUREMENT	REFRACTIVE INDEX	REFRACTIVE INDEX
REFRACTIVE INDEX MEASUREMENTS	REFRACTIVE INDEX	REFRACTIVE INDEX
REGIOISOMER	REGIOISOMERS	REGIOISOMERS
REGRESSION	REGRESSION ANALYSIS	REGRESSION ANALYSIS
REGULATION.	REGULATION	REGULATION
REGULATIONS	REGULATION	REGULATION
RELIABILITY OF RESULTS	RELIABILITY	RELIABILITY
RELIABILITY-BASED	RELIABILITY	RELIABILITY
REPRODUCIBILITIES	REPRODUCIBILITY	REPRODUCIBILITY
REPRODUCIBILITY OF RESULTS	REPRODUCIBILITY	REPRODUCIBILITY
REPRODUCIBLE	REPRODUCIBILITY	REPRODUCIBILITY
RESEARCH CHEMICALS	RESEARCH CHEMICAL	RESEARCH CHEMICAL
RESIDUES	RESIDUE	RESIDUE
RESTRICTION FRAGMENT LENGTH POLYMORPHISM	RESTRICTION FRAGMENT LENGTH POLYMORPHISM (RFLP)	(RFLP)
RESTRICTION FRAGMENT LENGTH POLYMORPHISM (RFLP)	RESTRICTION FRAGMENT LENGTH POLYMORPHISM (RFLP)	(RFLP)
RESTRICTION FRAGMENT LENGTH POLYMORPHISMS	RESTRICTION FRAGMENT LENGTH POLYMORPHISM (RFLP)	(RFLP)
RESTRICTION FRAGMENT LENGTH POLYMORPHISMS (RFLP)	RESTRICTION FRAGMENT LENGTH POLYMORPHISM (RFLP)	(RFLP)
RETENTION INDICES	RETENTION INDEX	RETENTION INDEX
RETENTION MECHANISMS	RETENTION MECHANISM	RETENTION MECHANISM
RETROSPECTIVE STUDIES	RETROSPECTIVE STUDY	RETROSPECTIVE STUDY
REVERSED PHASE	REVERSED-PHASE	REVERSED-PHASE
REVERSED PHASE HPLC	REVERSED-PHASE HPLC	REVERSED-PHASE HPLC
REVERSED PHASE LIQUID CHROMATOGRAPHY	REVERSED-PHASE LIQUID CHROMATOGRAPHY (RPLC)	REVERSED-PHASE LIQUID CHROMATOGRAPHY (RPLC)
REVERSED-PHASE LIQUID CHROMATOGRAPHY	REVERSED-PHASE LIQUID CHROMATOGRAPHY (RPLC)	REVERSED-PHASE LIQUID CHROMATOGRAPHY (RPLC)
REVIEW [PUBLICATION TYPE]	REVIEW	REVIEW
REVIEW PAPER	REVIEW	REVIEW
REVIEW[PUBLICATION TYPE]	REVIEW	REVIEW
REVIEWS	REVIEW	REVIEW
RFLP	RESTRICTION FRAGMENT LENGTH POLYMORPHISM (RFLP)	(RFLP)
RFLP'S	RESTRICTION FRAGMENT LENGTH POLYMORPHISM (RFLP)	(RFLP)
RGB COLOR SYSTEM	RGB COLOUR SYSTEM	RGB COLOUR SYSTEM
RIDGE DENSITY (RD)	RIDGE DENSITY	RIDGE DENSITY
RIDGE DETAIL	RIDGE DENSITY	RIDGE DENSITY
RISK ANALYSIS	RISK ASSESSMENT	RISK ASSESSMENT
RISK ASSESSMENT ANALYSIS	RISK ASSESSMENT	RISK ASSESSMENT
RISK ASSESSMENT APPROACH	RISK ASSESSMENT	RISK ASSESSMENT
RISK ASSESSMENT BY PHYSICIANS	RISK ASSESSMENT	RISK ASSESSMENT
RISK ASSESSMENTS	RISK ASSESSMENT	RISK ASSESSMENT
RISK BEHAVIOR	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISK BEHAVIORS	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISK BEHAVIOURS	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISK EVALUATION	RISK ASSESSMENT	RISK ASSESSMENT
RISK FACTORS	RISK FACTOR	RISK FACTOR
RISK QUOTIENTS	RISK QUOTIENT	RISK QUOTIENT
RISK TAKING BEHAVIOR	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISK-TAKING	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISK-TAKING BEHAVIOR	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISK-TAKING BEHAVIORS	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISKY BEHAVIOR	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISKY BEHAVIORS	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISKY BEHAVIOUR	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISKY DRIVING BEHAVIOR	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISKY DRIVING BEHAVIORS	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RISKY DRIVING BEHAVIOUR	HIGH RISK BEHAVIOR	HIGH RISK BEHAVIOR
RNA 16S	"RNA, RIBOSOMAL, 16S"	"RNA, RIBOSOMAL, 16S"
"RNA, MESSENGER"	MESSENGER RNA (MRNA)	MESSENGER RNA (MRNA)
"RNA, RIBOSOMAL"	RNA	RNA
ROAD ACCIDENT	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
ROAD CRASHES	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
ROAD TRAFFIC ACCIDENT	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
ROAD TRAFFIC ACCIDENTS	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
ROAD TRAFFIC CRASH	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
ROAD TRAFFIC CRASHES	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
ROAD TRAFFIC CRASHES (RTCS)	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
ROAD-TRAFFIC-COLLISION	TRAFFIC ACCIDENT	TRAFFIC ACCIDENT
ROADSIDE DETECTION	SUBSTANCE ABUSE DETECTION	SUBSTANCE ABUSE DETECTION
ROBOT	ROBOTS	ROBOTS
RPLC	RP-LC	RP-LC
SAFE DRIVING	AUTOMOBILE DRIVING	AUTOMOBILE DRIVING
SALVIA	SALIVA	SALIVA
SALVINORINS	SALVINORIN	SALVINORIN
SAMPLING DEVICES	SAMPLING	SAMPLING
SAMPLING METHOD	SAMPLING	SAMPLING
SAMPLING STUDIES	SAMPLING	SAMPLING
SAMPLING TECHNIQUE	SAMPLING	SAMPLING
SCANNING ELECTROCHEMICAL MICROSCOPY	SCANNING ELECTRON MICROSCOPY (SEM)	SCANNING ELECTRON MICROSCOPY (SEM)
SCANNING ELECTROCHEMICAL MICROSCOPY (SECM)	SCANNING ELECTRON MICROSCOPY (SEM)	SCANNING ELECTRON MICROSCOPY (SEM)
SCANNING ELECTRON MICROSCOPE	SCANNING ELECTRON MICROSCOPY (SEM)	SCANNING ELECTRON MICROSCOPY (SEM)
SCANNING ELECTRON MICROSCOPE (SEM)	SCANNING ELECTRON MICROSCOPY (SEM)	SCANNING ELECTRON MICROSCOPY (SEM)
SCANNING ELECTRON MICROSCOPES	SCANNING ELECTRON MICROSCOPY (SEM)	SCANNING ELECTRON MICROSCOPY (SEM)
SCANNING ELECTRON MICROSCOPIC	SCANNING ELECTRON MICROSCOPY (SEM)	SCANNING ELECTRON MICROSCOPY (SEM)
SCANNING ELECTRON MICROSCOPIES (SEM)	SCANNING ELECTRON MICROSCOPY (SEM)	SCANNING ELECTRON MICROSCOPY (SEM)
SCANNING ELECTRON MICROSCOPY	SCANNING ELECTRON MICROSCOPY (SEM)	SCANNING ELECTRON MICROSCOPY (SEM)
SCANNING ELECTRON MICROSCOPY (SEM) (D.)	SCANNING ELECTRON MICROSCOPY (SEM)	SCANNING ELECTRON MICROSCOPY (SEM)
