Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Hanabusa K., Takata S., Fujisaki M., Nomura Y., Suzuki M.",7103041145;57191499805;57189645795;7402261762;7406960815;,Fluorescent gelators for detection of explosives,2016,Bulletin of the Chemical Society of Japan,89,11,,1391,1401,,16,10.1246/bcsj.20160232,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015103831&doi=10.1246%2fbcsj.20160232&partnerID=40&md5=66c82f454815c99171c7e1153d697dd7,"Interdisciplinary Graduate School of Science and Technology, Shinshu University, Ueda, Nagano, 386-8567, Japan; Division of Frontier Fibers, Institute for Fiber Engineering, ICCER, Shinshu University, Ueda, Nagano, 386-8567, Japan; Faculty of Textile Science and Technology, Shinshu University, Ueda, Nagano, 386-8567, Japan","Hanabusa, K., Interdisciplinary Graduate School of Science and Technology, Shinshu University, Ueda, Nagano, 386-8567, Japan, Division of Frontier Fibers, Institute for Fiber Engineering, ICCER, Shinshu University, Ueda, Nagano, 386-8567, Japan; Takata, S., Interdisciplinary Graduate School of Science and Technology, Shinshu University, Ueda, Nagano, 386-8567, Japan; Fujisaki, M., Faculty of Textile Science and Technology, Shinshu University, Ueda, Nagano, 386-8567, Japan; Nomura, Y., Faculty of Textile Science and Technology, Shinshu University, Ueda, Nagano, 386-8567, Japan; Suzuki, M., Interdisciplinary Graduate School of Science and Technology, Shinshu University, Ueda, Nagano, 386-8567, Japan",,Chromophores; Explosives; Fluorescence; Gelation; Gels; Quenching; Scanning probe microscopy; Benzothiazoles; Detection of explosives; Dynamic forces; Fluorescence quenching; HOMO and LUMO energies; Quenching efficiency; Thin-layer film; Variable temperature; Explosives detection,,Article,Final,,Scopus,2-s2.0-85015103831,,IFSMS 2019,Explosive Scene,Explosives
"Hu L., Hong X.-J., Lin X.-M., Lin J., Cheng Q.-X., Lokesh B., Cai Y.-P.",57190167867;55203403000;55222391800;57190860770;57203180235;57204290168;7401750476;,A Versatile Anionic Cd(II)-Based Metal-Organic Framework for CO2 Capture and Nitroaromatic Explosives Detection,2018,Crystal Growth and Design,18,11,,7088,7093,,8,10.1021/acs.cgd.8b01234,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055115553&doi=10.1021%2facs.cgd.8b01234&partnerID=40&md5=dfbc17975ed75e292ec2726e7ca1157b,"Guangdong Prov. Eng. Technology Research Center for Materials for Energy Conversion and Storage, School of Chemistry and Environment, South China Normal University, Guangzhou Guangdong, 510006, China; State Key Laboratory of Supramolecular Structure and Materials, College of Chemistry, Jilin University, Changchun, 130012, China","Hu, L., Guangdong Prov. Eng. Technology Research Center for Materials for Energy Conversion and Storage, School of Chemistry and Environment, South China Normal University, Guangzhou Guangdong, 510006, China; Hong, X.-J., Guangdong Prov. Eng. Technology Research Center for Materials for Energy Conversion and Storage, School of Chemistry and Environment, South China Normal University, Guangzhou Guangdong, 510006, China; Lin, X.-M., Guangdong Prov. Eng. Technology Research Center for Materials for Energy Conversion and Storage, School of Chemistry and Environment, South China Normal University, Guangzhou Guangdong, 510006, China, State Key Laboratory of Supramolecular Structure and Materials, College of Chemistry, Jilin University, Changchun, 130012, China; Lin, J., Guangdong Prov. Eng. Technology Research Center for Materials for Energy Conversion and Storage, School of Chemistry and Environment, South China Normal University, Guangzhou Guangdong, 510006, China; Cheng, Q.-X., Guangdong Prov. Eng. Technology Research Center for Materials for Energy Conversion and Storage, School of Chemistry and Environment, South China Normal University, Guangzhou Guangdong, 510006, China; Lokesh, B., Guangdong Prov. Eng. Technology Research Center for Materials for Energy Conversion and Storage, School of Chemistry and Environment, South China Normal University, Guangzhou Guangdong, 510006, China; Cai, Y.-P., Guangdong Prov. Eng. Technology Research Center for Materials for Energy Conversion and Storage, School of Chemistry and Environment, South China Normal University, Guangzhou Guangdong, 510006, China",,Aromatic compounds; Carbon dioxide; Carboxylation; Crystalline materials; Explosives; Explosives detection; Ligands; Organometallics; Carboxyl groups; Carboxylate groups; Luminescent studies; Metal organic framework; Nitroaromatic explosives; Solvothermal method; Strong interaction; Threedimensional (3-d); Cadmium compounds,"Hong, X.-J.; Guangdong Prov. Eng. Technology Research Center for Materials for Energy Conversion and Storage, School of Chemistry and Environment, South China Normal UniversityChina; email: 1136257034@qq.com",Article,Final,,Scopus,2-s2.0-85055115553,,IFSMS 2019,Explosive Scene,Explosives
"Hurlock M.J., Kan Y., Le?rivain T., Lapka J., Nash K.L., Zhang Q.",57203929475;57203926350;57203930165;26536256700;7102608173;56290427300;,Molecular association-induced emission shifts for E/Z isomers and selective sensing of nitroaromatic explosives,2018,Crystal Growth and Design,18,10,,6197,6203,,7,10.1021/acs.cgd.8b01065,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053628555&doi=10.1021%2facs.cgd.8b01065&partnerID=40&md5=462f08d8e5946d868cf3c6563cf32e39,"Department of Chemistry, Washington State University, Pullman, WA  99164, United States; Materials Science and Engineering Program, Washington State University, Pullman, WA  99164, United States; Department of Chemistry, University of Idaho, Moscow, ID  83844, United States","Hurlock, M.J., Department of Chemistry, Washington State University, Pullman, WA  99164, United States; Kan, Y., Department of Chemistry, University of Idaho, Moscow, ID  83844, United States; Le?rivain, T., Department of Chemistry, Washington State University, Pullman, WA  99164, United States; Lapka, J., Department of Chemistry, Washington State University, Pullman, WA  99164, United States; Nash, K.L., Department of Chemistry, Washington State University, Pullman, WA  99164, United States; Zhang, Q., Department of Chemistry, Washington State University, Pullman, WA  99164, United States, Materials Science and Engineering Program, Washington State University, Pullman, WA  99164, United States",,Aromatic compounds; Chemical bonds; Aggregation-induced emissions; Crystalline solids; Molecular associations; Nitroaromatic explosives; Quenching efficiency; Selective sensing; Structural characterization; Tetraphenylethene; Isomers,"Zhang, Q.; Department of ChemistryUnited States; email: q.zhang@wsu.edu",Article,Final,,Scopus,2-s2.0-85053628555,,IFSMS 2019,Explosive Scene,Explosives
"Huynh T.-P., Wojnarowicz A., Kelm A., Woznicki P., Borowicz P., Majka A., D'Souza F., Kutner W.",55326320400;56565411500;36463709500;57195244800;6603843335;56331783600;7005924886;7003401556;,"Chemosensor for Selective Determination of 2,4,6-Trinitrophenol Using a Custom Designed Imprinted Polymer Recognition Unit Cross-Linked to a Fluorophore Transducer",2016,ACS Sensors,1,6,,636,639,,23,10.1021/acssensors.6b00055,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016670712&doi=10.1021%2facssensors.6b00055&partnerID=40&md5=1608bdd47b38862f7140a20e4d99eea5,"Department of Physical Chemistry of Supramolecular Complexes, Institute of Physical Chemistry, Polish Academy of Sciences, Kasprzaka 44/52, Warsaw, 01-224, Poland; Department of Chemistry, University of North Texas, Denton, TX  76203-5017, United States; Faculty of Mathematics and Natural Sciences, School of Sciences, Cardinal Stefan Wyszynski University in Warsaw, WÛycickiego 1/3, Warsaw, 01-815, Poland","Huynh, T.-P., Department of Physical Chemistry of Supramolecular Complexes, Institute of Physical Chemistry, Polish Academy of Sciences, Kasprzaka 44/52, Warsaw, 01-224, Poland; Wojnarowicz, A., Department of Physical Chemistry of Supramolecular Complexes, Institute of Physical Chemistry, Polish Academy of Sciences, Kasprzaka 44/52, Warsaw, 01-224, Poland; Kelm, A., Department of Physical Chemistry of Supramolecular Complexes, Institute of Physical Chemistry, Polish Academy of Sciences, Kasprzaka 44/52, Warsaw, 01-224, Poland; Woznicki, P., Department of Physical Chemistry of Supramolecular Complexes, Institute of Physical Chemistry, Polish Academy of Sciences, Kasprzaka 44/52, Warsaw, 01-224, Poland; Borowicz, P., Department of Physical Chemistry of Supramolecular Complexes, Institute of Physical Chemistry, Polish Academy of Sciences, Kasprzaka 44/52, Warsaw, 01-224, Poland; Majka, A., Department of Physical Chemistry of Supramolecular Complexes, Institute of Physical Chemistry, Polish Academy of Sciences, Kasprzaka 44/52, Warsaw, 01-224, Poland; D'Souza, F., Department of Chemistry, University of North Texas, Denton, TX  76203-5017, United States; Kutner, W., Department of Physical Chemistry of Supramolecular Complexes, Institute of Physical Chemistry, Polish Academy of Sciences, Kasprzaka 44/52, Warsaw, 01-224, Poland, Faculty of Mathematics and Natural Sciences, School of Sciences, Cardinal Stefan Wyszynski University in Warsaw, WÛycickiego 1/3, Warsaw, 01-815, Poland","2,4,6-trinitrophenol; chemosensor; electropolymerization; fluorescence; molecularly imprinted polymer","Aromatic compounds; Electropolymerization; Fluorescence; Fluorophores; Physiology; Polymers; Signal transduction; 2,4,6-trinitrophenol; Chemosensor; Imprinted polymers; Limit of detection; Molecularly Imprinted Polymer; Molecularly imprinted polymer films; Nitroaromatic explosives; Selective determination; Crosslinking","Huynh, T.-P.; Department of Physical Chemistry of Supramolecular Complexes, Institute of Physical Chemistry, Polish Academy of Sciences, Kasprzaka 44/52, Poland; email: tanphathuynh84@gmail.com",Article,Final,,Scopus,2-s2.0-85016670712,,IFSMS 2019,Explosive Scene,Explosives
"Jaini A.K.A., Hughes L.B., Kitimet M.M., Ulep K.J., Leopold M.C., Parish C.A.",57192024226;57205890145;57195920715;57195916979;7003999919;7101781828;,Halogen bonding interactions for aromatic and nonaromatic explosive detection,2019,ACS Sensors,4,2,,389,397,,2,10.1021/acssensors.8b01246,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061533416&doi=10.1021%2facssensors.8b01246&partnerID=40&md5=704412bc4519d2fed6ed163f82dbf840,"Department of Chemistry, Gottwald Center for the Sciences, University of Richmond, Richmond, VA  23173, United States","Jaini, A.K.A., Department of Chemistry, Gottwald Center for the Sciences, University of Richmond, Richmond, VA  23173, United States; Hughes, L.B., Department of Chemistry, Gottwald Center for the Sciences, University of Richmond, Richmond, VA  23173, United States; Kitimet, M.M., Department of Chemistry, Gottwald Center for the Sciences, University of Richmond, Richmond, VA  23173, United States; Ulep, K.J., Department of Chemistry, Gottwald Center for the Sciences, University of Richmond, Richmond, VA  23173, United States; Leopold, M.C., Department of Chemistry, Gottwald Center for the Sciences, University of Richmond, Richmond, VA  23173, United States; Parish, C.A., Department of Chemistry, Gottwald Center for the Sciences, University of Richmond, Richmond, VA  23173, United States",carbon nanotube-based sensor; chemiresistive; cyclohexanone; explosive detection; halogen bonding,Benzene; Binding energy; Chemical bonds; Computation theory; Density functional theory; Electronegativity; Explosive bonding; Explosives; Gas sensing electrodes; Iodine; Molecules; Nanotubes; Single-walled carbon nanotubes (SWCN); Yarn; chemiresistive; Cyclohexanones; Explosive Detection; Halogen bonding; Nanotube-based sensors; Explosives detection,"Leopold, M.C.; Department of Chemistry, Gottwald Center for the Sciences, University of RichmondUnited States; email: mleopold@richmond.edu",Article,Final,,Scopus,2-s2.0-85061533416,,IFSMS 2019,Explosive Scene,Explosives
Jurcic M. ,,Metal-organic frameworks for the trace detection of explosive substances and related compounds ,2018,PhD Dissertation from University College London,,,,,,,,,https://discovery.ucl.ac.uk/id/eprint/10044576/,University College London,,,,,Thesis,,,,,,IFSMS 2019,Explosive Scene,Explosives
"Kalita A., Hussain S., Malik A.H., Barman U., Goswami N., Iyer P.K.",56331023300;57213261558;56516009800;56119317100;57191364299;56962713700;,Anion-Exchange Induced Strong ¹-¹ Interactions in Single Crystalline Naphthalene Diimide for Nitroexplosive Sensing: An Electronic Prototype for Visual on-Site Detection,2016,ACS Applied Materials and Interfaces,8,38,,25326,25336,,16,10.1021/acsami.6b08751,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989183306&doi=10.1021%2facsami.6b08751&partnerID=40&md5=ca290458bf9de03da31973a6f28b22b1,"Center for Nanotechnology, Indian Institute of Technology, Guwahati, Assam, 781039, India; Department of Chemistry, Indian Institute of Technology, Guwahati, Assam, 781039, India","Kalita, A., Center for Nanotechnology, Indian Institute of Technology, Guwahati, Assam, 781039, India; Hussain, S., Department of Chemistry, Indian Institute of Technology, Guwahati, Assam, 781039, India; Malik, A.H., Department of Chemistry, Indian Institute of Technology, Guwahati, Assam, 781039, India; Barman, U., Center for Nanotechnology, Indian Institute of Technology, Guwahati, Assam, 781039, India; Goswami, N., Center for Nanotechnology, Indian Institute of Technology, Guwahati, Assam, 781039, India; Iyer, P.K., Center for Nanotechnology, Indian Institute of Technology, Guwahati, Assam, 781039, India, Department of Chemistry, Indian Institute of Technology, Guwahati, Assam, 781039, India",electronic prototype; nitroexplosives; sensing; single crystalline naphthalene diimide; vapor-mode; ¹-¹ interactions,Aluminum coatings; Crystal structure; Crystalline materials; Cyclic voltammetry; Electron transport properties; Ground state; Single crystals; Substrates; X ray diffraction analysis; Coated glass substrates; electronic prototype; Ground-state electrons; Naphthalene diimide; Nitroexplosives; sensing; Single crystal x-ray structures; Threedimensional (3-d); Naphthalene,"Iyer, P.K.; Center for Nanotechnology, Indian Institute of TechnologyIndia; email: pki@iitg.ernet.in",Article,Final,,Scopus,2-s2.0-84989183306,,IFSMS 2019,Explosive Scene,Explosives
"Kan L., Li J., Luo X., Li G., Liu Y.",57192272900;57193831972;56006717000;7408466099;7410220453;,"Three novel bismuth-based coordination polymers: Synthesis, structure and luminescent properties",2017,Inorganic Chemistry Communications,85,,,70,73,,6,10.1016/j.inoche.2017.06.018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021141048&doi=10.1016%2fj.inoche.2017.06.018&partnerID=40&md5=05667ae052e25a8a4374991369c4eba7,"State Key Laboratory of Inorganic Synthesis and Preparative Chemistry, College of Chemistry, Jilin University, Changchun, 130012, China","Kan, L., State Key Laboratory of Inorganic Synthesis and Preparative Chemistry, College of Chemistry, Jilin University, Changchun, 130012, China; Li, J., State Key Laboratory of Inorganic Synthesis and Preparative Chemistry, College of Chemistry, Jilin University, Changchun, 130012, China; Luo, X., State Key Laboratory of Inorganic Synthesis and Preparative Chemistry, College of Chemistry, Jilin University, Changchun, 130012, China; Li, G., State Key Laboratory of Inorganic Synthesis and Preparative Chemistry, College of Chemistry, Jilin University, Changchun, 130012, China; Liu, Y., State Key Laboratory of Inorganic Synthesis and Preparative Chemistry, College of Chemistry, Jilin University, Changchun, 130012, China",Bismuth; Coordination polymer; Fluorescence quenching; Luminescence; Nitro explosives,,"Liu, Y.; State Key Laboratory of Inorganic Synthesis and Preparative Chemistry, College of Chemistry, Jilin UniversityChina; email: yunling@jlu.edu.cn",Article,Final,,Scopus,2-s2.0-85021141048,,IFSMS 2019,Explosive Scene,Explosives
"Kaur A., Kaur J., Singh R.C.",57201848620;57203216151;55496950400;,Graphene aerogel based room temperature chemiresistive detection of hydrogen peroxide: A key explosive ingredient,2018,"Sensors and Actuators, A: Physical",282,,,97,113,,2,10.1016/j.sna.2018.09.033,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053447716&doi=10.1016%2fj.sna.2018.09.033&partnerID=40&md5=2d02752cf96124d798425887524e5dfa,"Department of Physics, Guru Nanak Dev University, Amritsar, Punjab  143005, India","Kaur, A., Department of Physics, Guru Nanak Dev University, Amritsar, Punjab  143005, India; Kaur, J., Department of Physics, Guru Nanak Dev University, Amritsar, Punjab  143005, India; Singh, R.C., Department of Physics, Guru Nanak Dev University, Amritsar, Punjab  143005, India",Chemiresistive sensing; Graphene; Hydrogen peroxide; Peroxide based explosives; Thick film sensors,Charge transfer; Cost effectiveness; Explosives; Explosives detection; Fourier transform infrared spectroscopy; Graphene; High resolution transmission electron microscopy; Hydrogen peroxide; Hydrothermal synthesis; Oxidation; Peroxides; Scanning electron microscopy; Surface roughness; Thick films; Transmission electron microscopy; Brunauer emmet tellers; Chemiresistive sensing; Chemiresistive sensors; Electrical resistances; Fourier transform infra red (FTIR) spectroscopy; High specific surface area; Hydrothermal methods; Thick film sensors; Aerogels,"Singh, R.C.; Department of Physics, Guru Nanak Dev UniversityIndia; email: ravichand.singh@gmail.com",Article,Final,,Scopus,2-s2.0-85053447716,,IFSMS 2019,Explosive Scene,Explosives
"Kielmann M., Prior C., Senge M.O.",56536959300;57193889570;7004847749;,Porphyrins in troubled times: A spotlight on porphyrins and their metal complexes for explosives testing and CBRN defense,2018,New Journal of Chemistry,42,10,,7529,7550,,22,10.1039/c7nj04679k,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047081707&doi=10.1039%2fc7nj04679k&partnerID=40&md5=1e5a378e93f3a3717c67eb9ef758f5f2,"School of Chemistry, SFI Tetrapyrrole Laboratory, Trinity Biomedical Sciences Institute, Trinity College Dublin, University of Dublin, 152-160 Pearse Street, Dublin 2, Ireland; Medicinal Chemistry, Trinity Translational Medicine Institute, Trinity Centre for Health Sciences, Trinity College Dublin, University of Dublin, St. James's Hospital, Dublin 8, Ireland","Kielmann, M., School of Chemistry, SFI Tetrapyrrole Laboratory, Trinity Biomedical Sciences Institute, Trinity College Dublin, University of Dublin, 152-160 Pearse Street, Dublin 2, Ireland; Prior, C., School of Chemistry, SFI Tetrapyrrole Laboratory, Trinity Biomedical Sciences Institute, Trinity College Dublin, University of Dublin, 152-160 Pearse Street, Dublin 2, Ireland; Senge, M.O., Medicinal Chemistry, Trinity Translational Medicine Institute, Trinity Centre for Health Sciences, Trinity College Dublin, University of Dublin, St. James's Hospital, Dublin 8, Ireland",,biological product; chemical agent; explosive; metal complex; metalloporphyrin; porphyrin derivative; radioactive material; bacterial endospore; fungus; nonhuman; priority journal; radiation injury; Review; virus,"Senge, M.O.; Medicinal Chemistry, Trinity Translational Medicine Institute, Trinity Centre for Health Sciences, Trinity College Dublin, University of Dublin, St. James's HospitalIreland; email: sengem@tcd.ie",Review,Final,,Scopus,2-s2.0-85047081707,,IFSMS 2019,Explosive Scene,Explosives
"Li H.-Q., Ding Z.-Y., Pan Y., Liu C.-H., Zhu Y.-Y.",57205101605;57191857921;57191867437;55383257600;55723765200;,Fluorescence tuning of Zn(II)-based metallo-supramolecular coordination polymers and their application for picric acid detection,2016,Inorganic Chemistry Frontiers,3,11,,1363,1375,,10,10.1039/c6qi00267f,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994296480&doi=10.1039%2fc6qi00267f&partnerID=40&md5=71c4ba5277e457a6e39ef67fa32408a0,"School of Chemistry and Chemical Engineering, Hefei University of Technology, Anhui Key Laboratory of Advanced Functional Materials and Devices, Hefei, 230009, China","Li, H.-Q., School of Chemistry and Chemical Engineering, Hefei University of Technology, Anhui Key Laboratory of Advanced Functional Materials and Devices, Hefei, 230009, China; Ding, Z.-Y., School of Chemistry and Chemical Engineering, Hefei University of Technology, Anhui Key Laboratory of Advanced Functional Materials and Devices, Hefei, 230009, China; Pan, Y., School of Chemistry and Chemical Engineering, Hefei University of Technology, Anhui Key Laboratory of Advanced Functional Materials and Devices, Hefei, 230009, China; Liu, C.-H., School of Chemistry and Chemical Engineering, Hefei University of Technology, Anhui Key Laboratory of Advanced Functional Materials and Devices, Hefei, 230009, China; Zhu, Y.-Y., School of Chemistry and Chemical Engineering, Hefei University of Technology, Anhui Key Laboratory of Advanced Functional Materials and Devices, Hefei, 230009, China",,Aromatic compounds; Charge transfer; Chelation; Chlorine compounds; Chromophores; Conjugated polymers; Fluorescence; Ligands; Quantum theory; Supramolecular chemistry; Synthesis (chemical); Conjugation effects; Coordination sites; Ditopic ligands; Fluorescent chemosensors; Luminescent colors; Metallo-supramolecular; Nitroaromatic explosives; White light emission; Zinc compounds,"Zhu, Y.-Y.; School of Chemistry and Chemical Engineering, Hefei University of Technology, Anhui Key Laboratory of Advanced Functional Materials and DevicesChina; email: yyzhu@hfut.edu.cn",Article,Final,,Scopus,2-s2.0-84994296480,,IFSMS 2019,Explosive Scene,Explosives
"Li Q., Yang Z., Ren Z., Yan S.",57191162061;56298106400;25634604300;7401744593;,"Polysiloxane-Modified Tetraphenylethene: Synthesis, AIE Properties, and Sensor for Detecting Explosives",2016,Macromolecular Rapid Communications,37,21,,1772,1779,,12,10.1002/marc.201600378,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987652897&doi=10.1002%2fmarc.201600378&partnerID=40&md5=3edfec72094db7249d7a80858c6b7802,"State Key Laboratory of Chemical Resource Engineering, Beijing University of Chemical Technology, Beijing, 100029, China","Li, Q., State Key Laboratory of Chemical Resource Engineering, Beijing University of Chemical Technology, Beijing, 100029, China; Yang, Z., State Key Laboratory of Chemical Resource Engineering, Beijing University of Chemical Technology, Beijing, 100029, China; Ren, Z., State Key Laboratory of Chemical Resource Engineering, Beijing University of Chemical Technology, Beijing, 100029, China; Yan, S., State Key Laboratory of Chemical Resource Engineering, Beijing University of Chemical Technology, Beijing, 100029, China",explosives detection; polysiloxane; tetraphenylethene; thermal stability,Explosives; Fluorescence; Molecular orbitals; Quenching; Silicones; Thermodynamic stability; Aggregation-induced emissions; Fluorescence intensities; Fluorescence quenching; High thermal stability; Lowest unoccupied molecular orbital; Morphological stability; Photophysical properties; Tetraphenylethene; Explosives detection; benzhydryl derivative; explosive; siloxane; chemical structure; chemistry; fluorescence; particle size; quantum theory; surface property; synthesis; Benzhydryl Compounds; Explosive Agents; Fluorescence; Molecular Structure; Particle Size; Quantum Theory; Siloxanes; Surface Properties,"Ren, Z.; State Key Laboratory of Chemical Resource Engineering, Beijing University of Chemical TechnologyChina; email: renzj@mail.buct.edu.cn",Article,Final,,Scopus,2-s2.0-84987652897,,IFSMS 2019,Explosive Scene,Explosives
"Li S., Zhang D., Liu J., Cheng C., Zhu L., Li C., Lu Y., Low S.S., Su B., Liu Q.",55365574900;57203946243;57202352896;57203944631;57200565020;57200564763;55810693800;56970660600;57102574800;14119784700;,Electrochemiluminescence on smartphone with silica nanopores membrane modified electrodes for nitroaromatic explosives detection,2019,Biosensors and Bioelectronics,129,,,284,291,,11,10.1016/j.bios.2018.09.055,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053690545&doi=10.1016%2fj.bios.2018.09.055&partnerID=40&md5=13e4a6d66c57d63fbe3ef655c178a82a,"Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Department of Biomedical Engineering, Zhejiang University, Hangzhou, 310027, China; Collaborative Innovation Center of TCM Health Management, Fujian University of Traditional Chinese Medicine, Fuzhou, 350108, China; Institute of Microanalytical Systems, Department of Chemistry, Zhejiang University, Hangzhou, 310058, China","Li, S., Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Department of Biomedical Engineering, Zhejiang University, Hangzhou, 310027, China, Collaborative Innovation Center of TCM Health Management, Fujian University of Traditional Chinese Medicine, Fuzhou, 350108, China; Zhang, D., Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Department of Biomedical Engineering, Zhejiang University, Hangzhou, 310027, China; Liu, J., Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Department of Biomedical Engineering, Zhejiang University, Hangzhou, 310027, China; Cheng, C., Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Department of Biomedical Engineering, Zhejiang University, Hangzhou, 310027, China; Zhu, L., Collaborative Innovation Center of TCM Health Management, Fujian University of Traditional Chinese Medicine, Fuzhou, 350108, China; Li, C., Collaborative Innovation Center of TCM Health Management, Fujian University of Traditional Chinese Medicine, Fuzhou, 350108, China; Lu, Y., Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Department of Biomedical Engineering, Zhejiang University, Hangzhou, 310027, China; Low, S.S., Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Department of Biomedical Engineering, Zhejiang University, Hangzhou, 310027, China; Su, B., Institute of Microanalytical Systems, Department of Chemistry, Zhejiang University, Hangzhou, 310058, China; Liu, Q., Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Department of Biomedical Engineering, Zhejiang University, Hangzhou, 310027, China, Collaborative Innovation Center of TCM Health Management, Fujian University of Traditional Chinese Medicine, Fuzhou, 350108, China",Electrochemiluminescence; Nitroaromatic explosives; Polypeptides; Screen printed electrodes; Silica nanopores; Smartphone,"Aromatic compounds; Electrodes; Explosives; Luminescence; Nanopores; Polypeptides; Ruthenium compounds; Silica; Smartphones; System buses; Electrical stimulations; Electrochemiluminescence; Large specific surface areas; Linear dynamic ranges; Luminescence analysis; Nitroaromatic explosives; Screen printed electrodes; Universal serial bus; Explosives detection; ion channel; polypeptide; ruthenium derivative; silica nanoparticle; 2,3-dinitrotoluene; 2-nitrotoluene; explosive; nitrobenzene derivative; peptide; silicon dioxide; toluene; trinitrotoluene; Article; chemical labeling; chemical modification; electrochemiluminescence; electron transport; electrostimulation; immobilization; limit of detection; surface area; analogs and derivatives; chemistry; devices; electrochemical analysis; electrode; equipment design; genetic procedures; luminescence; nanopore; smartphone; ultrastructure; Biosensing Techniques; Dinitrobenzenes; Electrochemical Techniques; Electrodes; Equipment Design; Explosive Agents; Limit of Detection; Luminescent Measurements; Nanopores; Peptides; Silicon Dioxide; Smartphone; Toluene; Trinitrotoluene","Liu, Q.; Biosensor National Special Laboratory, Key Laboratory for Biomedical Engineering of Education Ministry, Department of Biomedical Engineering, Zhejiang UniversityChina; email: qjliu@zju.edu.cn",Article,Final,,Scopus,2-s2.0-85053690545,,IFSMS 2019,Explosive Scene,Explosives
"Liu F., Cui M., Ma J., Zou G., Zhang Q.",57193555838;55966912700;56484850700;7102849286;55634956700;,An optical fiber taper fluorescent probe for detection of nitro-explosives based on tetraphenylethylene with aggregation-induced emission,2017,Optical Fiber Technology,36,,,98,104,,3,10.1016/j.yofte.2017.03.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014841729&doi=10.1016%2fj.yofte.2017.03.004&partnerID=40&md5=36fc4172de2710b571945a035c43413a,"CAS Key Laboratory of Soft Matter Chemistry, Department of Polymer Science and Engineering, Anhui Key Laboratory of Optoelectronic Science and Technology, Collaborative Innovation Center of Chemistry for Energy Materials, University of Science and Technology of China, Hefei, Anhui  230026, China","Liu, F., CAS Key Laboratory of Soft Matter Chemistry, Department of Polymer Science and Engineering, Anhui Key Laboratory of Optoelectronic Science and Technology, Collaborative Innovation Center of Chemistry for Energy Materials, University of Science and Technology of China, Hefei, Anhui  230026, China; Cui, M., CAS Key Laboratory of Soft Matter Chemistry, Department of Polymer Science and Engineering, Anhui Key Laboratory of Optoelectronic Science and Technology, Collaborative Innovation Center of Chemistry for Energy Materials, University of Science and Technology of China, Hefei, Anhui  230026, China; Ma, J., CAS Key Laboratory of Soft Matter Chemistry, Department of Polymer Science and Engineering, Anhui Key Laboratory of Optoelectronic Science and Technology, Collaborative Innovation Center of Chemistry for Energy Materials, University of Science and Technology of China, Hefei, Anhui  230026, China; Zou, G., CAS Key Laboratory of Soft Matter Chemistry, Department of Polymer Science and Engineering, Anhui Key Laboratory of Optoelectronic Science and Technology, Collaborative Innovation Center of Chemistry for Energy Materials, University of Science and Technology of China, Hefei, Anhui  230026, China; Zhang, Q., CAS Key Laboratory of Soft Matter Chemistry, Department of Polymer Science and Engineering, Anhui Key Laboratory of Optoelectronic Science and Technology, Collaborative Innovation Center of Chemistry for Energy Materials, University of Science and Technology of China, Hefei, Anhui  230026, China",Aggregation-induced emission; Detection of explosives; Fluorescence quenching; Optical fiber taper; Photo-plating,Crosslinking; Explosives; Fluorescence quenching; Optical fiber fabrication; Optical fibers; Polymer films; Probes; Semiconducting films; Aggregation-induced emissions; Covalently bonded; Detection of explosives; Fluorescent probes; Optical fiber tapers; Porous polymer films; Porous structures; Tetraphenylethylene; Explosives detection,"Zhang, Q.email: liu256@mail.ustc.edu.cn",Article,Final,,Scopus,2-s2.0-85014841729,,IFSMS 2019,Explosive Scene,Explosives
